Rank 1: 	['Water', 'Ground', 'Flying', 'Steel']        75.69%	Highest for 4 types.
Rank 1047: 	['Normal', 'Ground', 'Flying', 'Dragon']      63.89%	
Rank 1048: 	['Fire', 'Water', 'Flying', 'Dragon']         63.89%	
Rank 1049: 	['Fire', 'Ice', 'Dragon', 'Steel']            63.89%	
Rank 1050: 	['Water', 'Electric', 'Ice', 'Steel']         63.89%	
Rank 1051: 	['Water', 'Electric', 'Flying', 'Rock']       63.89%	
Rank 1052: 	['Water', 'Grass', 'Poison', 'Fairy']         63.89%	
Rank 1053: 	['Water', 'Poison', 'Flying', 'Rock']         63.89%	
Rank 1054: 	['Water', 'Bug', 'Ghost', 'Fairy']            63.89%	
Rank 1055: 	['Water', 'Rock', 'Dark', 'Steel']            63.89%	
Rank 1056: 	['Electric', 'Grass', 'Ghost', 'Fairy']       63.89%	
Rank 1057: 	['Electric', 'Ground', 'Ghost', 'Dark']       63.89%	
Rank 1058: 	['Electric', 'Flying', 'Rock', 'Fairy']       63.89%	
Rank 1059: 	['Electric', 'Psychic', 'Dark', 'Steel']      63.89%	
Rank 1060: 	['Grass', 'Fighting', 'Poison', 'Steel']      63.89%	
Rank 1061: 	['Grass', 'Bug', 'Dark', 'Steel']             63.89%	
Rank 1062: 	['Ice', 'Poison', 'Dark', 'Steel']            63.89%	
Rank 1063: 	['Ground', 'Psychic', 'Dragon', 'Steel']      63.89%	
Rank 1064: 	['Normal', 'Ice', 'Bug', 'Steel']             63.89%	
Rank 1065: 	['Grass', 'Flying', 'Psychic', 'Steel']       63.89%	
Rank 1066: 	['Grass', 'Bug', 'Dragon', 'Steel']           63.89%	
Rank 1067: 	['Grass', 'Rock', 'Dragon', 'Steel']          63.89%	
Rank 1068: 	['Ice', 'Poison', 'Bug', 'Steel']             63.89%	
Rank 1069: 	['Normal', 'Fire', 'Poison', 'Fairy']         63.89%	
Rank 1070: 	['Normal', 'Fire', 'Rock', 'Ghost']           63.89%	
Rank 1071: 	['Normal', 'Water', 'Ice', 'Ghost']           63.89%	
Rank 1072: 	['Normal', 'Water', 'Ice', 'Steel']           63.89%	
Rank 1073: 	['Normal', 'Water', 'Rock', 'Ghost']          63.89%	
Rank 1074: 	['Normal', 'Grass', 'Ghost', 'Fairy']         63.89%	
Rank 1075: 	['Normal', 'Ground', 'Psychic', 'Ghost']      63.89%	
Rank 1076: 	['Normal', 'Ground', 'Dragon', 'Fairy']       63.89%	
Rank 1077: 	['Fire', 'Poison', 'Flying', 'Fairy']         63.89%	
Rank 1078: 	['Fire', 'Poison', 'Bug', 'Steel']            63.89%	
Rank 1079: 	['Fire', 'Poison', 'Dragon', 'Dark']          63.89%	
Rank 1080: 	['Water', 'Poison', 'Bug', 'Dark']            63.89%	
Rank 1081: 	['Electric', 'Grass', 'Ice', 'Steel']         63.89%	
Rank 1082: 	['Electric', 'Grass', 'Rock', 'Steel']        63.89%	
Rank 1083: 	['Electric', 'Ice', 'Dragon', 'Steel']        63.89%	
Rank 1084: 	['Electric', 'Poison', 'Flying', 'Rock']      63.89%	
Rank 1085: 	['Electric', 'Poison', 'Psychic', 'Fairy']    63.89%	
Rank 1086: 	['Electric', 'Psychic', 'Ghost', 'Fairy']     63.89%	
Rank 1087: 	['Psychic', 'Dragon', 'Dark', 'Steel']        63.89%	
Rank 1088: 	['Grass', 'Ice', 'Poison', 'Steel']           63.89%	
Rank 1089: 	['Normal', 'Fire', 'Electric', 'Poison']      63.89%	
Rank 1090: 	['Normal', 'Water', 'Grass', 'Fairy']         63.89%	
Rank 1091: 	['Normal', 'Water', 'Psychic', 'Fairy']       63.89%	
Rank 1092: 	['Normal', 'Electric', 'Ice', 'Ghost']        63.89%	
Rank 1093: 	['Normal', 'Electric', 'Bug', 'Fairy']        63.89%	
Rank 1094: 	['Normal', 'Electric', 'Rock', 'Ghost']       63.89%	
Rank 1095: 	['Normal', 'Psychic', 'Dark', 'Steel']        63.89%	
Rank 1096: 	['Water', 'Electric', 'Grass', 'Poison']      63.89%	
Rank 1097: 	['Water', 'Bug', 'Ghost', 'Dark']             63.89%	
Rank 1098: 	['Electric', 'Poison', 'Bug', 'Dark']         63.89%	
Rank 1099: 	['Ice', 'Poison', 'Ghost', 'Dark']            63.89%	
Rank 1100: 	['Poison', 'Flying', 'Psychic', 'Dark']       63.89%	
Rank 1101: 	['Poison', 'Bug', 'Dark', 'Fairy']            63.89%	
Rank 1102: 	['Poison', 'Ghost', 'Dragon', 'Fairy']        63.89%	
Rank 1103: 	['Normal', 'Ice', 'Poison', 'Steel']          63.89%	
Rank 1104: 	['Ice', 'Poison', 'Dragon', 'Steel']          63.89%	
Rank 1105: 	['Normal', 'Fire', 'Flying', 'Dragon']        63.89%	
Rank 1106: 	['Normal', 'Water', 'Grass', 'Poison']        63.89%	
Rank 1107: 	['Normal', 'Water', 'Poison', 'Dragon']       63.89%	
Rank 1108: 	['Normal', 'Electric', 'Poison', 'Psychic']   63.89%	
Rank 1109: 	['Normal', 'Electric', 'Flying', 'Psychic']   63.89%	
Rank 1110: 	['Normal', 'Ice', 'Ghost', 'Dark']            63.89%	
Rank 1111: 	['Normal', 'Poison', 'Psychic', 'Dark']       63.89%	
Rank 1112: 	['Normal', 'Flying', 'Psychic', 'Ghost']      63.89%	
Rank 1113: 	['Normal', 'Flying', 'Ghost', 'Dragon']       63.89%	
Rank 1114: 	['Electric', 'Grass', 'Ghost', 'Dark']        63.89%	
Rank 1115: 	['Flying', 'Ghost', 'Dragon', 'Dark']         63.89%	
Rank 1116: 	['Normal', 'Fire', 'Poison', 'Flying']        63.89%	
Rank 1117: 	['Normal', 'Poison', 'Flying', 'Fairy']       63.89%	
Rank 1118: 	['Normal', 'Electric', 'Dragon', 'Fairy']     63.89%	
Rank 1119: 	['Ground', 'Flying']                          63.19%	
Rank 1120: 	['Psychic', 'Steel']                          63.19%	
Rank 1121: 	['Poison', 'Fairy']                           63.19%	
Rank 1122: 	['Normal', 'Poison']                          63.19%	
Rank 1123: 	['Fire', 'Water', 'Fairy']                    63.19%	
Rank 1124: 	['Ground', 'Flying', 'Dark']                  63.19%	
Rank 1125: 	['Ground', 'Ghost', 'Fairy']                  63.19%	
Rank 1126: 	['Fire', 'Water', 'Ghost']                    63.19%	
Rank 1127: 	['Fire', 'Dark', 'Fairy']                     63.19%	
Rank 1128: 	['Water', 'Ground', 'Bug']                    63.19%	
Rank 1129: 	['Ice', 'Dark', 'Steel']                      63.19%	
Rank 1130: 	['Fighting', 'Poison', 'Dark']                63.19%	
Rank 1131: 	['Fire', 'Water', 'Electric']                 63.19%	
Rank 1132: 	['Water', 'Flying', 'Ghost']                  63.19%	
Rank 1133: 	['Ice', 'Bug', 'Steel']                       63.19%	
Rank 1134: 	['Water', 'Electric', 'Ground']               63.19%	
Rank 1135: 	['Grass', 'Rock', 'Steel']                    63.19%	
Rank 1136: 	['Normal', 'Fire', 'Fairy']                   63.19%	
Rank 1137: 	['Fire', 'Flying', 'Fairy']                   63.19%	
Rank 1138: 	['Psychic', 'Dark', 'Steel']                  63.19%	
Rank 1139: 	['Ice', 'Poison', 'Steel']                    63.19%	
Rank 1140: 	['Ice', 'Dragon', 'Steel']                    63.19%	
Rank 1141: 	['Water', 'Grass', 'Ghost']                   63.19%	
Rank 1142: 	['Water', 'Ghost', 'Dragon']                  63.19%	
Rank 1143: 	['Electric', 'Poison', 'Ghost']               63.19%	
Rank 1144: 	['Normal', 'Water', 'Poison']                 63.19%	
Rank 1145: 	['Normal', 'Grass', 'Ghost']                  63.19%	
Rank 1146: 	['Poison', 'Dragon', 'Fairy']                 63.19%	
Rank 1147: 	['Normal', 'Bug', 'Ghost']                    63.19%	
Rank 1148: 	['Normal', 'Poison', 'Psychic']               63.19%	
Rank 1149: 	['Normal', 'Poison', 'Flying']                63.19%	
Rank 1150: 	['Ice', 'Ground', 'Steel', 'Fairy']           63.19%	
Rank 1151: 	['Fire', 'Grass', 'Dark', 'Fairy']            63.19%	
Rank 1152: 	['Fire', 'Ice', 'Ground', 'Flying']           63.19%	
Rank 1153: 	['Electric', 'Poison', 'Ground', 'Fairy']     63.19%	
Rank 1154: 	['Electric', 'Ground', 'Bug', 'Fairy']        63.19%	
Rank 1155: 	['Ground', 'Rock', 'Steel', 'Fairy']          63.19%	
Rank 1156: 	['Normal', 'Ice', 'Ground', 'Steel']          63.19%	
Rank 1157: 	['Fire', 'Water', 'Electric', 'Fighting']     63.19%	
Rank 1158: 	['Fire', 'Water', 'Electric', 'Bug']          63.19%	
Rank 1159: 	['Fire', 'Water', 'Electric', 'Ground']       63.19%	
Rank 1160: 	['Fire', 'Water', 'Electric', 'Dark']         63.19%	
Rank 1161: 	['Fire', 'Water', 'Grass', 'Fairy']           63.19%	
Rank 1162: 	['Fire', 'Electric', 'Grass', 'Fairy']        63.19%	
Rank 1163: 	['Fire', 'Electric', 'Fighting', 'Ghost']     63.19%	
Rank 1164: 	['Fire', 'Grass', 'Fighting', 'Ghost']        63.19%	
Rank 1165: 	['Fire', 'Ice', 'Ghost', 'Steel']             63.19%	
Rank 1166: 	['Fire', 'Ground', 'Psychic', 'Fairy']        63.19%	
Rank 1167: 	['Water', 'Electric', 'Fighting', 'Poison']   63.19%	
Rank 1168: 	['Water', 'Ice', 'Ground', 'Fairy']           63.19%	
Rank 1169: 	['Water', 'Fighting', 'Poison', 'Dark']       63.19%	
Rank 1170: 	['Electric', 'Grass', 'Ground', 'Flying']     63.19%	
Rank 1171: 	['Electric', 'Fighting', 'Poison', 'Ghost']   63.19%	
Rank 1172: 	['Electric', 'Fighting', 'Flying', 'Fairy']   63.19%	
Rank 1173: 	['Electric', 'Fighting', 'Dark', 'Fairy']     63.19%	
Rank 1174: 	['Grass', 'Fighting', 'Rock', 'Steel']        63.19%	
Rank 1175: 	['Grass', 'Ground', 'Dark', 'Steel']          63.19%	
Rank 1176: 	['Ice', 'Fighting', 'Bug', 'Steel']           63.19%	
Rank 1177: 	['Ice', 'Fighting', 'Steel', 'Fairy']         63.19%	
Rank 1178: 	['Ice', 'Ground', 'Dragon', 'Steel']          63.19%	
Rank 1179: 	['Fighting', 'Ground', 'Dark', 'Steel']       63.19%	
Rank 1180: 	['Fighting', 'Rock', 'Dark', 'Steel']         63.19%	
Rank 1181: 	['Poison', 'Ground', 'Flying', 'Ghost']       63.19%	
Rank 1182: 	['Poison', 'Rock', 'Dark', 'Fairy']           63.19%	
Rank 1183: 	['Ground', 'Flying', 'Ghost', 'Dragon']       63.19%	
Rank 1184: 	['Ground', 'Flying', 'Dragon', 'Dark']        63.19%	
Rank 1185: 	['Ground', 'Psychic', 'Bug', 'Steel']         63.19%	
Rank 1186: 	['Fire', 'Ice', 'Steel', 'Fairy']             63.19%	
Rank 1187: 	['Normal', 'Fire', 'Grass', 'Fairy']          63.19%	
Rank 1188: 	['Normal', 'Electric', 'Ground', 'Fairy']     63.19%	
Rank 1189: 	['Normal', 'Fighting', 'Flying', 'Ghost']     63.19%	
Rank 1190: 	['Normal', 'Poison', 'Ground', 'Fairy']       63.19%	
Rank 1191: 	['Fire', 'Water', 'Ice', 'Flying']            63.19%	
Rank 1192: 	['Fire', 'Water', 'Flying', 'Bug']            63.19%	
Rank 1193: 	['Fire', 'Water', 'Ghost', 'Dragon']          63.19%	
Rank 1194: 	['Fire', 'Electric', 'Rock', 'Fairy']         63.19%	
Rank 1195: 	['Fire', 'Grass', 'Poison', 'Dark']           63.19%	
Rank 1196: 	['Fire', 'Poison', 'Ghost', 'Fairy']          63.19%	
Rank 1197: 	['Fire', 'Ground', 'Flying', 'Dragon']        63.19%	
Rank 1198: 	['Fire', 'Bug', 'Rock', 'Steel']              63.19%	
Rank 1199: 	['Water', 'Electric', 'Rock', 'Fairy']        63.19%	
Rank 1200: 	['Water', 'Grass', 'Ground', 'Flying']        63.19%	
Rank 1201: 	['Water', 'Ice', 'Dark', 'Steel']             63.19%	
Rank 1202: 	['Water', 'Ground', 'Rock', 'Steel']          63.19%	
Rank 1203: 	['Electric', 'Ice', 'Bug', 'Steel']           63.19%	
Rank 1204: 	['Electric', 'Ground', 'Dragon', 'Fairy']     63.19%	
Rank 1205: 	['Electric', 'Bug', 'Rock', 'Steel']          63.19%	
Rank 1206: 	['Grass', 'Rock', 'Dark', 'Steel']            63.19%	
Rank 1207: 	['Ice', 'Bug', 'Dark', 'Steel']               63.19%	
Rank 1208: 	['Fighting', 'Poison', 'Rock', 'Steel']       63.19%	
Rank 1209: 	['Fighting', 'Ground', 'Psychic', 'Steel']    63.19%	
Rank 1210: 	['Fighting', 'Ground', 'Ghost', 'Dark']       63.19%	
Rank 1211: 	['Fighting', 'Rock', 'Dragon', 'Steel']       63.19%	
Rank 1212: 	['Poison', 'Ground', 'Dragon', 'Fairy']       63.19%	
Rank 1213: 	['Ground', 'Dragon', 'Dark', 'Fairy']         63.19%	
Rank 1214: 	['Ice', 'Psychic', 'Steel', 'Fairy']          63.19%	
Rank 1215: 	['Normal', 'Fire', 'Water', 'Electric']       63.19%	
Rank 1216: 	['Normal', 'Electric', 'Fighting', 'Poison']  63.19%	
Rank 1217: 	['Normal', 'Grass', 'Ground', 'Ghost']        63.19%	
Rank 1218: 	['Normal', 'Poison', 'Ground', 'Dark']        63.19%	
Rank 1219: 	['Normal', 'Ground', 'Bug', 'Ghost']          63.19%	
Rank 1220: 	['Normal', 'Ground', 'Rock', 'Steel']         63.19%	
Rank 1221: 	['Fire', 'Electric', 'Ghost', 'Dragon']       63.19%	
Rank 1222: 	['Fire', 'Bug', 'Ghost', 'Fairy']             63.19%	
Rank 1223: 	['Water', 'Electric', 'Poison', 'Bug']        63.19%	
Rank 1224: 	['Water', 'Electric', 'Flying', 'Dragon']     63.19%	
Rank 1225: 	['Water', 'Poison', 'Flying', 'Ghost']        63.19%	
Rank 1226: 	['Water', 'Poison', 'Psychic', 'Fairy']       63.19%	
Rank 1227: 	['Electric', 'Poison', 'Rock', 'Dark']        63.19%	
Rank 1228: 	['Electric', 'Flying', 'Rock', 'Ghost']       63.19%	
Rank 1229: 	['Grass', 'Psychic', 'Dark', 'Steel']         63.19%	
Rank 1230: 	['Ice', 'Dragon', 'Dark', 'Steel']            63.19%	
Rank 1231: 	['Poison', 'Ground', 'Psychic', 'Steel']      63.19%	
Rank 1232: 	['Normal', 'Bug', 'Rock', 'Steel']            63.19%	
Rank 1233: 	['Poison', 'Psychic', 'Rock', 'Steel']        63.19%	
Rank 1234: 	['Normal', 'Fire', 'Water', 'Poison']         63.19%	
Rank 1235: 	['Normal', 'Fire', 'Psychic', 'Fairy']        63.19%	
Rank 1236: 	['Normal', 'Water', 'Electric', 'Ground']     63.19%	
Rank 1237: 	['Normal', 'Ground', 'Flying', 'Psychic']     63.19%	
Rank 1238: 	['Fire', 'Bug', 'Dragon', 'Fairy']            63.19%	
Rank 1239: 	['Water', 'Electric', 'Poison', 'Dragon']     63.19%	
Rank 1240: 	['Water', 'Electric', 'Ghost', 'Dragon']      63.19%	
Rank 1241: 	['Water', 'Grass', 'Poison', 'Ghost']         63.19%	
Rank 1242: 	['Water', 'Ice', 'Poison', 'Steel']           63.19%	
Rank 1243: 	['Water', 'Ice', 'Ghost', 'Dark']             63.19%	
Rank 1244: 	['Water', 'Poison', 'Ghost', 'Dragon']        63.19%	
Rank 1245: 	['Water', 'Flying', 'Dragon', 'Fairy']        63.19%	
Rank 1246: 	['Water', 'Rock', 'Ghost', 'Dark']            63.19%	
Rank 1247: 	['Electric', 'Poison', 'Psychic', 'Dark']     63.19%	
Rank 1248: 	['Ice', 'Ghost', 'Dark', 'Fairy']             63.19%	
Rank 1249: 	['Fighting', 'Poison', 'Bug', 'Steel']        63.19%	
Rank 1250: 	['Fighting', 'Bug', 'Ghost', 'Dark']          63.19%	
Rank 1251: 	['Grass', 'Ice', 'Dragon', 'Steel']           63.19%	
Rank 1252: 	['Grass', 'Poison', 'Psychic', 'Steel']       63.19%	
Rank 1253: 	['Poison', 'Psychic', 'Bug', 'Steel']         63.19%	
Rank 1254: 	['Normal', 'Fire', 'Poison', 'Dark']          63.19%	
Rank 1255: 	['Normal', 'Fire', 'Flying', 'Dark']          63.19%	
Rank 1256: 	['Normal', 'Water', 'Poison', 'Psychic']      63.19%	
Rank 1257: 	['Normal', 'Electric', 'Flying', 'Dark']      63.19%	
Rank 1258: 	['Normal', 'Electric', 'Dark', 'Fairy']       63.19%	
Rank 1259: 	['Normal', 'Grass', 'Poison', 'Ghost']        63.19%	
Rank 1260: 	['Water', 'Psychic', 'Dragon', 'Fairy']       63.19%	
Rank 1261: 	['Electric', 'Ice', 'Ghost', 'Dark']          63.19%	
Rank 1262: 	['Electric', 'Poison', 'Flying', 'Dragon']    63.19%	
Rank 1263: 	['Electric', 'Rock', 'Ghost', 'Dark']         63.19%	
Rank 1264: 	['Electric', 'Dragon', 'Dark', 'Fairy']       63.19%	
Rank 1265: 	['Poison', 'Flying', 'Dragon', 'Dark']        63.19%	
Rank 1266: 	['Flying', 'Ghost', 'Dragon', 'Fairy']        63.19%	
Rank 1267: 	['Normal', 'Rock', 'Ghost', 'Dark']           63.19%	
Rank 1268: 	['Bug', 'Ghost', 'Dark', 'Fairy']             63.19%	
Rank 1269: 	['Poison', 'Flying', 'Dragon', 'Fairy']       63.19%	
Rank 1270: 	['Normal', 'Grass', 'Ghost', 'Dark']          63.19%	
Rank 1271: 	['Normal', 'Poison', 'Bug', 'Ghost']          63.19%	
Rank 1272: 	['Normal', 'Poison', 'Bug', 'Dark']           63.19%	
Rank 1273: 	['Normal', 'Psychic', 'Ghost', 'Dragon']      63.19%	
Rank 1274: 	['Normal', 'Poison', 'Flying', 'Psychic']     63.19%	
Rank 1275: 	['Fairy']                                     62.5%	
Rank 1276: 	['Electric']                                  62.5%	
Rank 1277: 	['Normal']                                    62.5%	
Rank 1278: 	['Fire', 'Ground']                            62.5%	
Rank 1279: 	['Water', 'Flying']                           62.5%	
Rank 1280: 	['Water', 'Fairy']                            62.5%	
Rank 1281: 	['Rock', 'Steel']                             62.5%	
Rank 1282: 	['Water', 'Ghost']                            62.5%	
Rank 1283: 	['Dark', 'Fairy']                             62.5%	
Rank 1284: 	['Fire', 'Flying']                            62.5%	
Rank 1285: 	['Water', 'Electric']                         62.5%	
Rank 1286: 	['Poison', 'Ghost']                           62.5%	
Rank 1287: 	['Electric', 'Poison']                        62.5%	
Rank 1288: 	['Normal', 'Electric']                        62.5%	
Rank 1289: 	['Fire', 'Electric', 'Ground']                62.5%	
Rank 1290: 	['Fire', 'Ground', 'Dark']                    62.5%	
Rank 1291: 	['Electric', 'Fighting', 'Flying']            62.5%	
Rank 1292: 	['Fire', 'Electric', 'Fairy']                 62.5%	
Rank 1293: 	['Fire', 'Grass', 'Ghost']                    62.5%	
Rank 1294: 	['Fire', 'Poison', 'Ground']                  62.5%	
Rank 1295: 	['Electric', 'Fighting', 'Ghost']             62.5%	
Rank 1296: 	['Fighting', 'Rock', 'Steel']                 62.5%	
Rank 1297: 	['Ground', 'Flying', 'Dragon']                62.5%	
Rank 1298: 	['Bug', 'Rock', 'Steel']                      62.5%	
Rank 1299: 	['Normal', 'Fire', 'Ground']                  62.5%	
Rank 1300: 	['Normal', 'Ground', 'Fairy']                 62.5%	
Rank 1301: 	['Fire', 'Electric', 'Ghost']                 62.5%	
Rank 1302: 	['Fire', 'Poison', 'Fairy']                   62.5%	
Rank 1303: 	['Water', 'Flying', 'Dark']                   62.5%	
Rank 1304: 	['Water', 'Dark', 'Fairy']                    62.5%	
Rank 1305: 	['Electric', 'Ice', 'Steel']                  62.5%	
Rank 1306: 	['Ground', 'Psychic', 'Steel']                62.5%	
Rank 1307: 	['Ground', 'Dragon', 'Fairy']                 62.5%	
Rank 1308: 	['Fire', 'Electric', 'Poison']                62.5%	
Rank 1309: 	['Fire', 'Flying', 'Ghost']                   62.5%	
Rank 1310: 	['Fire', 'Ghost', 'Dragon']                   62.5%	
Rank 1311: 	['Water', 'Grass', 'Fairy']                   62.5%	
Rank 1312: 	['Water', 'Poison', 'Ghost']                  62.5%	
Rank 1313: 	['Water', 'Rock', 'Steel']                    62.5%	
Rank 1314: 	['Electric', 'Flying', 'Rock']                62.5%	
Rank 1315: 	['Electric', 'Bug', 'Fairy']                  62.5%	
Rank 1316: 	['Flying', 'Ghost', 'Fairy']                  62.5%	
Rank 1317: 	['Grass', 'Psychic', 'Steel']                 62.5%	
Rank 1318: 	['Normal', 'Ice', 'Ghost']                    62.5%	
Rank 1319: 	['Fire', 'Flying', 'Dragon']                  62.5%	
Rank 1320: 	['Water', 'Grass', 'Poison']                  62.5%	
Rank 1321: 	['Water', 'Poison', 'Dragon']                 62.5%	
Rank 1322: 	['Poison', 'Psychic', 'Dark']                 62.5%	
Rank 1323: 	['Psychic', 'Ghost', 'Fairy']                 62.5%	
Rank 1324: 	['Fire', 'Poison', 'Flying']                  62.5%	
Rank 1325: 	['Normal', 'Water', 'Electric']               62.5%	
Rank 1326: 	['Normal', 'Electric', 'Bug']                 62.5%	
Rank 1327: 	['Electric', 'Dragon', 'Fairy']               62.5%	
Rank 1328: 	['Poison', 'Bug', 'Dark']                     62.5%	
Rank 1329: 	['Bug', 'Ghost', 'Dark']                      62.5%	
Rank 1330: 	['Normal', 'Dragon', 'Fairy']                 62.5%	
Rank 1331: 	['Ice', 'Ground', 'Dark', 'Steel']            62.5%	
Rank 1332: 	['Fire', 'Electric', 'Ground', 'Dark']        62.5%	
Rank 1333: 	['Fire', 'Ice', 'Ground', 'Steel']            62.5%	
Rank 1334: 	['Water', 'Fighting', 'Flying', 'Dark']       62.5%	
Rank 1335: 	['Water', 'Ground', 'Rock', 'Fairy']          62.5%	
Rank 1336: 	['Grass', 'Rock', 'Ghost', 'Fairy']           62.5%	
Rank 1337: 	['Ice', 'Fighting', 'Dark', 'Steel']          62.5%	
Rank 1338: 	['Poison', 'Ground', 'Ghost', 'Fairy']        62.5%	
Rank 1339: 	['Ground', 'Bug', 'Rock', 'Steel']            62.5%	
Rank 1340: 	['Normal', 'Ice', 'Ground', 'Ghost']          62.5%	
Rank 1341: 	['Fire', 'Water', 'Fighting', 'Ghost']        62.5%	
Rank 1342: 	['Fire', 'Water', 'Bug', 'Fairy']             62.5%	
Rank 1343: 	['Fire', 'Fighting', 'Ground', 'Flying']      62.5%	
Rank 1344: 	['Fire', 'Fighting', 'Ghost', 'Fairy']        62.5%	
Rank 1345: 	['Fire', 'Ground', 'Bug', 'Dark']             62.5%	
Rank 1346: 	['Water', 'Electric', 'Fighting', 'Ghost']    62.5%	
Rank 1347: 	['Water', 'Fighting', 'Poison', 'Flying']     62.5%	
Rank 1348: 	['Water', 'Fighting', 'Ground', 'Ghost']      62.5%	
Rank 1349: 	['Water', 'Fighting', 'Ground', 'Fairy']      62.5%	
Rank 1350: 	['Electric', 'Ice', 'Fighting', 'Steel']      62.5%	
Rank 1351: 	['Electric', 'Ground', 'Flying', 'Rock']      62.5%	
Rank 1352: 	['Grass', 'Ice', 'Fighting', 'Steel']         62.5%	
Rank 1353: 	['Grass', 'Fighting', 'Ground', 'Steel']      62.5%	
Rank 1354: 	['Ice', 'Poison', 'Ground', 'Steel']          62.5%	
Rank 1355: 	['Ice', 'Psychic', 'Ghost', 'Steel']          62.5%	
Rank 1356: 	['Fighting', 'Bug', 'Rock', 'Steel']          62.5%	
Rank 1357: 	['Ground', 'Rock', 'Dark', 'Steel']           62.5%	
Rank 1358: 	['Normal', 'Fire', 'Electric', 'Ground']      62.5%	
Rank 1359: 	['Normal', 'Fire', 'Ground', 'Bug']           62.5%	
Rank 1360: 	['Normal', 'Fire', 'Ground', 'Dark']          62.5%	
Rank 1361: 	['Normal', 'Fighting', 'Ground', 'Ghost']     62.5%	
Rank 1362: 	['Normal', 'Ground', 'Flying', 'Dark']        62.5%	
Rank 1363: 	['Fire', 'Water', 'Bug', 'Dark']              62.5%	
Rank 1364: 	['Fire', 'Electric', 'Ice', 'Steel']          62.5%	
Rank 1365: 	['Fire', 'Electric', 'Fighting', 'Poison']    62.5%	
Rank 1366: 	['Fire', 'Electric', 'Bug', 'Fairy']          62.5%	
Rank 1367: 	['Fire', 'Fighting', 'Flying', 'Dark']        62.5%	
Rank 1368: 	['Fire', 'Poison', 'Ground', 'Rock']          62.5%	
Rank 1369: 	['Water', 'Fighting', 'Rock', 'Steel']        62.5%	
Rank 1370: 	['Water', 'Flying', 'Rock', 'Fairy']          62.5%	
Rank 1371: 	['Electric', 'Poison', 'Rock', 'Fairy']       62.5%	
Rank 1372: 	['Electric', 'Ground', 'Psychic', 'Steel']    62.5%	
Rank 1373: 	['Poison', 'Ground', 'Bug', 'Dark']           62.5%	
Rank 1374: 	['Ground', 'Psychic', 'Dark', 'Steel']        62.5%	
Rank 1375: 	['Psychic', 'Rock', 'Ghost', 'Steel']         62.5%	
Rank 1376: 	['Bug', 'Rock', 'Dark', 'Steel']              62.5%	
Rank 1377: 	['Fire', 'Water', 'Ice', 'Steel']             62.5%	
Rank 1378: 	['Normal', 'Fire', 'Water', 'Bug']            62.5%	
Rank 1379: 	['Normal', 'Fire', 'Ice', 'Steel']            62.5%	
Rank 1380: 	['Normal', 'Fire', 'Ground', 'Psychic']       62.5%	
Rank 1381: 	['Normal', 'Fire', 'Dark', 'Fairy']           62.5%	
Rank 1382: 	['Normal', 'Electric', 'Fighting', 'Psychic'] 62.5%	
Rank 1383: 	['Normal', 'Electric', 'Fighting', 'Fairy']   62.5%	
Rank 1384: 	['Normal', 'Fighting', 'Poison', 'Dark']      62.5%	
Rank 1385: 	['Fire', 'Water', 'Flying', 'Rock']           62.5%	
Rank 1386: 	['Fire', 'Electric', 'Grass', 'Flying']       62.5%	
Rank 1387: 	['Fire', 'Electric', 'Poison', 'Ghost']       62.5%	
Rank 1388: 	['Fire', 'Electric', 'Bug', 'Dark']           62.5%	
Rank 1389: 	['Fire', 'Poison', 'Psychic', 'Dark']         62.5%	
Rank 1390: 	['Fire', 'Flying', 'Rock', 'Fairy']           62.5%	
Rank 1391: 	['Fire', 'Bug', 'Dark', 'Fairy']              62.5%	
Rank 1392: 	['Water', 'Electric', 'Ice', 'Flying']        62.5%	
Rank 1393: 	['Water', 'Electric', 'Poison', 'Rock']       62.5%	
Rank 1394: 	['Water', 'Electric', 'Bug', 'Dark']          62.5%	
Rank 1395: 	['Water', 'Grass', 'Poison', 'Ground']        62.5%	
Rank 1396: 	['Water', 'Grass', 'Rock', 'Ghost']           62.5%	
Rank 1397: 	['Water', 'Poison', 'Ground', 'Dragon']       62.5%	
Rank 1398: 	['Water', 'Poison', 'Psychic', 'Dark']        62.5%	
Rank 1399: 	['Water', 'Poison', 'Bug', 'Fairy']           62.5%	
Rank 1400: 	['Water', 'Ground', 'Flying', 'Psychic']      62.5%	
Rank 1401: 	['Water', 'Ground', 'Psychic', 'Ghost']       62.5%	
Rank 1402: 	['Water', 'Psychic', 'Ghost', 'Fairy']        62.5%	
Rank 1403: 	['Electric', 'Ice', 'Flying', 'Ghost']        62.5%	
Rank 1404: 	['Grass', 'Fighting', 'Dragon', 'Steel']      62.5%	
Rank 1405: 	['Fighting', 'Poison', 'Bug', 'Dark']         62.5%	
Rank 1406: 	['Fighting', 'Psychic', 'Ghost', 'Dark']      62.5%	
Rank 1407: 	['Poison', 'Flying', 'Rock', 'Dark']          62.5%	
Rank 1408: 	['Ground', 'Bug', 'Ghost', 'Dark']            62.5%	
Rank 1409: 	['Rock', 'Ghost', 'Dark', 'Fairy']            62.5%	
Rank 1410: 	['Ice', 'Bug', 'Dragon', 'Steel']             62.5%	
Rank 1411: 	['Flying', 'Psychic', 'Bug', 'Steel']         62.5%	
Rank 1412: 	['Normal', 'Fire', 'Electric', 'Bug']         62.5%	
